f3232_11,1,,173,train,1523712,609492,308.6609802246094,0,126976,1980452250
f0079_06,1,,262,train,1523712,609492,308.660400390625,0,126976,3036693450
f2541_99,1,,174,train,1523712,609492,308.662353515625,0,126976,1980452250
f1340_02,1,,276,train,1523712,609492,308.66162109375,0,126976,3168723600
f3217_28,1,,181,train,1523712,609492,308.6614685058594,0,126976,2112482400
f2312_87,2,,159,train,1473480,590868,269.47833251953125,0,117203,1848422100
f1652_11,2,,166,train,1474752,589716,269.4737854003906,0,117203,1848422100
f1894_39,2,,155,train,1473516,589128,269.469970703125,0,117203,1716391950
f3665_22,2,,170,train,1474968,590484,269.4808349609375,0,117203,1980452250
f0655_10,2,,206,train,1474680,589764,269.48223876953125,0,117203,2376542700
f0213_49,3,,179,train,1432920,574296,236.28187561035156,0,113574,2112482400
f0478_10,3,,349,train,1431648,573360,236.47760009765625,0,113574,4092934650
f3892_07,3,,180,train,1429836,572040,236.3575897216797,0,113574,2112482400
f0496_09,3,,359,train,1430796,572088,236.45436096191406,0,113574,4224964800
f0655_10,3,,206,train,1430640,573456,236.35728454589844,0,113574,2376542700
f0060_43,4,,304,train,1395420,558804,206.36082458496094,0,110147,3564814050
f1357_25,4,,327,train,1394532,557760,206.58255004882812,0,110147,3828874350
f0783_27,4,,388,train,1395900,558420,206.64601135253906,1,110147,4489025100
f0924_33,4,,246,train,1392564,556548,206.12937927246094,0,110147,2904663300
f4042_33,4,,167,train,1390284,556596,205.82606506347656,0,110147,1980452250
f3785_26,5,,156,train,1356492,542052,182.65097045898438,0,107254,1848422100
f3345_12,5,,181,train,1357560,543612,183.55233764648438,0,107254,2112482400
f0263_31,5,,350,train,1356312,543492,185.79776000976562,0,107254,4092934650
f0832_40,5,,228,train,1357236,542100,183.09841918945312,0,107254,2640603000
f1599_48,5,,150,train,1359252,543852,182.41293334960938,0,107254,1716391950
f0520_25,6,,328,train,1323660,529788,171.3814697265625,0,104333,3828874350
f1241_00,6,,387,train,1324860,530784,175.31251525878906,1,104333,4489025100
f0035_19,6,,417,train,1325808,529464,175.86331176757812,1,104333,4885115550
f0343_35,6,,366,train,1329648,530412,173.06973266601562,0,104333,4224964800
f3276_49,6,,174,train,1320756,529512,166.92245483398438,0,104333,1980452250
f0554_17,7,,394,train,1292208,515808,181.38626098632812,1,102017,4621055250
f1894_39,7,,155,train,1291584,517464,164.7100067138672,0,102017,1716391950
f1813_25,7,,151,train,1293516,517620,163.3419647216797,0,102017,1716391950
f2597_88,7,,157,train,1290660,514692,166.67384338378906,0,102017,1848422100
f0391_32,7,,283,train,1295196,518808,175.9285430908203,0,102017,3300753750
f3269_06,8,,148,train,1263480,504708,166.38644409179688,0,99312,1716391950
f0656_11,8,,303,train,1265304,507252,181.20895385742188,0,99312,3564814050
f3908_41,8,,178,train,1261248,504636,169.83457946777344,0,99312,2112482400
f3354_29,8,,182,train,1262220,504780,169.10025024414062,0,99312,2112482400
f2544_53,8,,167,train,1261848,504552,169.08334350585938,0,99312,1980452250
f0497_00,9,,289,train,1236624,494496,182.2301483154297,0,97215,3432783900
f1084_48,9,,285,train,1237404,496368,176.93685913085938,0,97215,3300753750
f0964_10,9,,218,train,1235280,494268,179.5990753173828,0,97215,2508572850
f2541_99,9,,174,train,1233228,492240,159.87513732910156,0,97215,1980452250
f0496_09,9,,359,train,1233588,493848,177.82533264160156,1,97215,4224964800
f1002_33,10,,194,train,1210320,484992,172.3221435546875,0,95132,2244512550
f0827_09,10,,385,train,1209540,484608,173.34323120117188,1,95132,4489025100
f0343_35,10,,366,train,1214724,487140,176.7121124267578,0,95132,4224964800
f2568_54,10,,150,train,1207368,483228,154.91201782226562,0,95132,1716391950
f0730_41,10,,369,train,1209876,482448,173.10536193847656,1,95132,4356994950
f3412_27,11,,166,train,1184400,474720,153.26998901367188,0,93159,1848422100
f1691_07,11,,150,train,1183740,473016,154.23829650878906,0,93159,1716391950
f1300_41,11,,219,train,1184184,473736,166.4503173828125,0,93159,2508572850
f2480_61,11,,151,train,1184160,474888,153.9599151611328,0,93159,1716391950
f2449_96,11,,138,train,1184364,474804,154.44375610351562,0,93159,1584361800
f1357_25,12,,327,train,1160712,463668,167.5711212158203,0,91136,3828874350
f0001_41,12,,414,train,1157724,462456,175.52536010742188,1,91136,4885115550
f2352_97,12,,162,train,1160376,463800,143.8167266845703,0,91136,1848422100
f0656_11,12,,303,train,1164528,465000,162.64952087402344,0,91136,3564814050
f0326_35,12,,381,train,1163208,464832,169.47850036621094,1,91136,4489025100
f1603_40,13,,143,train,1139148,455460,150.99436950683594,0,89290,1584361800
f3217_28,13,,181,train,1138680,454740,150.89105224609375,0,89290,2112482400
f3453_15,13,,180,train,1139796,457704,151.2244415283203,0,89290,2112482400
f0832_40,13,,228,train,1140120,455688,167.3310546875,0,89290,2640603000
f2092_41,13,,171,train,1139760,456720,152.22544860839844,0,89290,1980452250
f3430_38,14,,183,train,1119288,448248,144.1271514892578,0,87787,2112482400
f0079_06,14,,262,train,1121124,448224,157.5797119140625,0,87787,3036693450
f3494_34,14,,180,train,1116984,446700,143.42587280273438,0,87787,2112482400
f2218_51,14,,147,train,1121868,449448,143.18898010253906,0,87787,1716391950
f2122_65,14,,183,train,1117056,445752,144.6363525390625,0,87787,2112482400
f0266_14,15,,376,train,1100472,441048,166.26199340820312,1,86045,4356994950
f3892_07,15,,180,train,1098108,438840,144.5995330810547,0,86045,2112482400
f2173_74,15,,168,train,1098840,439512,142.48062133789062,0,86045,1980452250
f4067_23,15,,182,train,1099932,440040,145.05093383789062,0,86045,2112482400
f2312_87,15,,159,train,1097748,438156,142.9012451171875,0,86045,1848422100
f0497_00,16,,289,train,1081536,431844,169.5363006591797,0,84454,3432783900
f0399_44,16,,393,train,1080480,431256,174.8313751220703,1,84454,4621055250
f2190_52,16,,180,train,1077972,431304,146.12132263183594,0,84454,2112482400
f2280_57,16,,167,train,1079748,430848,145.35934448242188,0,84454,1980452250
f0656_11,16,,303,train,1083900,433356,163.29876708984375,0,84454,3564814050
f3508_31,17,,182,train,1063728,425928,146.28111267089844,0,83206,2112482400
f4003_07,17,,160,train,1063764,424992,146.13470458984375,0,83206,1848422100
f0001_41,17,,414,train,1063080,424332,175.42355346679688,1,83206,4885115550
f1084_48,17,,285,train,1066704,427104,165.57138061523438,0,83206,3300753750
f3276_49,17,,174,train,1062984,425808,146.35113525390625,0,83206,1980452250
f2597_88,18,,157,train,1045572,417540,144.28945922851562,0,81959,1848422100
f1227_38,18,,254,train,1048188,420096,161.67739868164062,0,81959,2904663300
f1652_11,18,,166,train,1047360,420132,148.37338256835938,0,81959,1848422100
f0965_28,18,,318,train,1049220,418752,173.033447265625,0,81959,3696844200
f3596_19,18,,171,train,1047996,418860,147.0985870361328,0,81959,1980452250
f1240_01,19,,310,train,1033272,413340,167.20494079589844,0,80512,3564814050
f2092_41,19,,171,train,1032060,412392,146.188720703125,0,80512,1980452250
f2352_97,19,,162,train,1034616,413808,146.95492553710938,0,80512,1848422100
f0491_35,19,,312,train,1031736,413520,171.4779510498047,0,80512,3696844200
f0778_20,19,,360,train,1032120,412764,168.05674743652344,0,80512,4224964800
