f3232_11,1,,173,train,77070336,7707036,2194.78125,0,126976,1980452250
f0079_06,1,,262,train,77070336,7707036,2194.777587890625,0,126976,3036693450
f2541_99,1,,174,train,77070336,7707036,2194.780517578125,0,126976,1980452250
f1340_02,1,,276,train,77070336,7707036,2194.779296875,0,126976,3168723600
f3217_28,1,,181,train,77070336,7707036,2194.781005859375,0,126976,2112482400
f2312_87,2,,159,train,47041260,4705956,1294.740478515625,0,126976,1848422100
f1652_11,2,,166,train,47953680,4795032,1294.615966796875,0,126976,1848422100
f1894_39,2,,155,train,47146260,4713360,1294.4486083984375,0,126976,1716391950
f3665_22,2,,170,train,47843088,4789032,1294.849609375,0,126976,1980452250
f0655_10,2,,206,train,47697252,4764792,1294.6827392578125,0,126976,2376542700
f0213_49,3,,179,train,38718732,3867048,786.9574584960938,0,126976,2112482400
f0478_10,3,,349,train,38005248,3804384,795.2799072265625,1,126976,4092934650
f3892_07,3,,180,train,36927696,3689064,790.3204345703125,0,126976,2112482400
f0496_09,3,,359,train,37408272,3731532,793.7969360351562,1,126976,4224964800
f0655_10,3,,206,train,37264176,3731196,788.4682006835938,0,126976,2376542700
f0060_43,4,,304,train,35802312,3579468,575.2286987304688,0,126976,3564814050
f1357_25,4,,327,train,36078864,3607920,600.2035522460938,1,126976,3828874350
f0783_27,4,,388,train,35749020,3575400,586.57568359375,1,126976,4489025100
f0924_33,4,,246,train,34951848,3499812,558.7442016601562,0,126976,2904663300
f4042_33,4,,167,train,34174392,3421128,555.947509765625,0,126976,1980452250
f3785_26,5,,156,train,31420308,3138888,742.1602783203125,0,126976,1848422100
f3345_12,5,,181,train,31630872,3158196,760.0691528320312,0,126976,2112482400
f0263_31,5,,350,train,31394568,3144264,733.5900268554688,1,126976,4092934650
f0832_40,5,,228,train,31365900,3137244,701.4248657226562,0,126976,2640603000
f1599_48,5,,150,train,32260632,3225144,739.5357666015625,0,126976,1716391950
f0520_25,6,,328,train,28920816,2890380,726.3591918945312,1,126976,3828874350
f1241_00,6,,387,train,29181996,2918244,720.1367797851562,1,126976,4489025100
f0035_19,6,,417,train,29112828,2915868,724.9922485351562,1,126976,4885115550
f0343_35,6,,366,train,29950452,2995620,757.2405395507812,1,126976,4224964800
f3276_49,6,,174,train,27985692,2798568,829.8969116210938,0,126976,1980452250
f0554_17,7,,394,train,26331852,2631156,719.0098876953125,1,126976,4621055250
f1894_39,7,,155,train,26319984,2636256,808.7994995117188,0,126976,1716391950
f1813_25,7,,151,train,26964144,2685984,824.3858642578125,0,126976,1716391950
f2597_88,7,,157,train,25965444,2591700,790.750244140625,0,126976,1848422100
f0391_32,7,,283,train,27626304,2761392,765.3565673828125,0,126976,3300753750
f3269_06,8,,148,train,26328924,2625084,809.0665283203125,0,126976,1716391950
f0656_11,8,,303,train,26420808,2646336,715.8010864257812,0,126976,3564814050
f3908_41,8,,178,train,25540668,2557176,818.8167114257812,0,126976,2112482400
f3354_29,8,,182,train,25908360,2586408,804.917724609375,0,126976,2112482400
f2544_53,8,,167,train,25877928,2589072,836.8728637695312,0,126976,1980452250
f0497_00,9,,289,train,25321536,2528004,749.6805419921875,0,126976,3432783900
f1084_48,9,,285,train,25300056,2530548,774.1961669921875,0,126976,3300753750
f0964_10,9,,218,train,25339128,2536404,757.083984375,0,126976,2508572850
f2541_99,9,,174,train,24685680,2468424,825.9887084960938,0,126976,1980452250
f0496_09,9,,359,train,24876408,2488512,713.5151977539062,1,126976,4224964800
f1002_33,10,,194,train,24811716,2484396,765.5000610351562,0,126976,2244512550
f0827_09,10,,385,train,24804660,2479800,742.4713134765625,1,126976,4489025100
f0343_35,10,,366,train,25710492,2573364,735.8824462890625,1,126976,4224964800
f2568_54,10,,150,train,24372300,2436972,816.1070556640625,0,126976,1716391950
f0730_41,10,,369,train,24687108,2478492,715.56787109375,1,126976,4356994950
f3412_27,11,,166,train,24017892,2398032,796.0250244140625,0,126976,1848422100
f1691_07,11,,150,train,23805720,2381268,810.6927490234375,0,126976,1716391950
f1300_41,11,,219,train,23924556,2388288,780.1994018554688,0,126976,2508572850
f2480_61,11,,151,train,23945088,2395500,802.8515014648438,0,126976,1716391950
f2449_96,11,,138,train,24041592,2404560,819.9400634765625,0,126976,1584361800
f1357_25,12,,327,train,24369948,2435292,732.095947265625,1,126976,3828874350
f0001_41,12,,414,train,23415408,2347152,710.5901489257812,1,126976,4885115550
f2352_97,12,,162,train,23995104,2397084,794.1843872070312,0,126976,1848422100
f0656_11,12,,303,train,24588672,2460336,695.9114990234375,0,126976,3564814050
f0326_35,12,,381,train,24265932,2419764,716.60693359375,1,126976,4489025100
f1603_40,13,,143,train,23911128,2393352,818.2682495117188,0,126976,1584361800
f3217_28,13,,181,train,23917320,2386932,758.0159301757812,0,126976,2112482400
f3453_15,13,,180,train,23945232,2390712,779.7288208007812,0,126976,2112482400
f0832_40,13,,228,train,24022764,2402772,781.4638671875,0,126976,2640603000
f2092_41,13,,171,train,24207216,2430216,823.323974609375,0,126976,1980452250
f3430_38,14,,183,train,23757876,2374092,782.1807250976562,0,126976,2112482400
f0079_06,14,,262,train,24114420,2416800,730.8575439453125,0,126976,3036693450
f3494_34,14,,180,train,23268720,2325348,791.634521484375,0,126976,2112482400
f2218_51,14,,147,train,24284532,2430048,823.4514770507812,0,126976,1716391950
f2122_65,14,,183,train,23336988,2329344,803.43115234375,0,126976,2112482400
f0266_14,15,,376,train,24116340,2411076,725.6893920898438,1,126976,4356994950
f3892_07,15,,180,train,23654844,2364780,768.1383666992188,0,126976,2112482400
f2173_74,15,,168,train,23997492,2395620,806.3912963867188,0,126976,1980452250
f4067_23,15,,182,train,24301296,2434164,801.5130004882812,0,126976,2112482400
f2312_87,15,,159,train,23514192,2355972,798.0635986328125,0,126976,1848422100
f0497_00,16,,289,train,23971668,2398296,738.052734375,0,126976,3432783900
f0399_44,16,,393,train,23735628,2380020,708.6394653320312,1,126976,4621055250
f2190_52,16,,180,train,23288124,2331036,809.1703491210938,0,126976,2112482400
f2280_57,16,,167,train,23659944,2368980,820.1614379882812,0,126976,1980452250
f0656_11,16,,303,train,24381216,2441712,690.5223388671875,0,126976,3564814050
f3508_31,17,,182,train,23638572,2366160,800.6482543945312,0,126976,2112482400
f4003_07,17,,160,train,23903340,2392824,800.3265991210938,0,126976,1848422100
f0001_41,17,,414,train,23518404,2353224,704.9428100585938,1,126976,4885115550
f1084_48,17,,285,train,24047988,2400372,747.28369140625,0,126976,3300753750
f3276_49,17,,174,train,23536776,2350500,804.6387329101562,0,126976,1980452250
f2597_88,18,,157,train,22798104,2280432,765.5889282226562,0,126976,1848422100
f1227_38,18,,254,train,23589348,2351976,755.1530151367188,0,126976,2904663300
f1652_11,18,,166,train,23386428,2338452,814.4744262695312,0,126976,1848422100
f0965_28,18,,318,train,23507424,2358372,683.1810913085938,1,126976,3696844200
f3596_19,18,,171,train,23214756,2313024,795.1737670898438,0,126976,1980452250
f1240_01,19,,310,train,23928456,2389872,702.6759033203125,1,126976,3564814050
f2092_41,19,,171,train,23911272,2391036,791.839599609375,0,126976,1980452250
f2352_97,19,,162,train,23942220,2396508,801.7151489257812,0,126976,1848422100
f0491_35,19,,312,train,23723916,2372664,687.9254760742188,0,126976,3696844200
f0778_20,19,,360,train,23630700,2361480,694.850341796875,1,126976,4224964800
f3216_33,20,,171,train,23516520,2347752,790.8047485351562,0,126976,1980452250
f0576_01,20,,216,train,23305476,2326740,618.1917114257812,0,126976,2508572850
f2136_68,20,,140,train,22772880,2284608,776.8358764648438,0,126976,1584361800
f3955_03,20,,177,train,23331984,2330664,770.7283325195312,0,126976,1980452250
f1152_03,20,,239,train,24100692,2412540,720.87451171875,0,126976,2772633150
f2280_57,21,,167,train,23394036,2336196,777.945556640625,0,126976,1980452250
f1945_00,21,,171,train,23353344,2330304,782.3762817382812,0,126976,1980452250
f0889_48,21,,334,train,23441952,2344020,670.7852783203125,1,126976,3960904500
f2301_65,21,,176,train,23333124,2333712,782.17138671875,0,126976,1980452250
f1813_25,21,,151,train,23386020,2340648,800.72314453125,0,126976,1716391950
f0249_46,22,,324,train,23451444,2341356,661.7664184570312,0,126976,3828874350
f2312_87,22,,159,train,22948356,2295276,775.6463012695312,0,126976,1848422100
f0399_44,22,,393,train,23179236,2312076,653.7868041992188,1,126976,4621055250
f3108_34,22,,181,train,23521944,2353692,790.3399658203125,0,126976,2112482400
f3291_47,22,,143,train,23242164,2329776,781.2269897460938,0,126976,1584361800
f1485_22,23,,344,train,23380896,2338644,684.3679809570312,1,126976,3960904500
f3345_12,23,,181,train,23177448,2316372,712.0997924804688,0,126976,2112482400
f3494_34,23,,180,train,22845936,2285436,754.4322509765625,0,126976,2112482400
f3217_28,23,,181,train,23104932,2311068,756.3623046875,0,126976,2112482400
f0554_17,23,,394,train,22953540,2291688,649.0014038085938,1,126976,4621055250
f2122_65,24,,183,train,22612056,2267616,754.3148193359375,0,126976,2112482400
f1116_09,24,,349,train,22962828,2299152,685.8328857421875,1,126976,4092934650
f2199_64,24,,143,train,22884348,2289264,741.8616943359375,0,126976,1584361800
f3446_10,24,,174,train,23396136,2339196,755.42138671875,0,126976,1980452250
f1366_49,24,,320,train,23127324,2314332,694.1489868164062,1,126976,3696844200
f2003_18,25,,163,train,23159628,2311728,735.0531005859375,0,126976,1848422100
f0924_33,25,,246,train,23063652,2306820,686.267822265625,0,126976,2904663300
f0496_09,25,,359,train,22909764,2293044,647.5053100585938,1,126976,4224964800
f3600_46,25,,178,train,23080368,2303760,783.0864868164062,0,126976,2112482400
f3785_26,25,,156,train,23045208,2303712,784.5400390625,0,126976,1848422100
f1652_11,26,,166,train,22996164,2295168,765.1068725585938,0,126976,1848422100
f0791_04,26,,315,train,23187888,2315340,661.064453125,1,126976,3696844200
f0826_18,26,,318,train,22995156,2295312,662.8610229492188,0,126976,3696844200
f0778_20,26,,360,train,22829136,2288808,668.4393920898438,1,126976,4224964800
f1425_23,26,,372,train,22947420,2299488,643.1024169921875,1,126976,4356994950
f2542_55,27,,168,train,22566444,2255544,715.4146728515625,0,126976,1980452250
f3885_04,27,,181,train,21936684,2187240,731.4057006835938,0,126976,2112482400
f1340_02,27,,276,train,22226688,2216940,672.2083740234375,0,126976,3168723600
f0554_17,27,,394,train,22005468,2199372,647.682861328125,1,126976,4621055250
f2534_96,27,,166,train,22223004,2227884,731.2974243164062,0,126976,1848422100
f4067_23,28,,182,train,22681104,2269296,721.1270751953125,0,126976,2112482400
f3487_02,28,,169,train,22456452,2246880,719.1255493164062,0,126976,1980452250
f1485_22,28,,344,train,22538952,2248044,606.7457275390625,1,126976,3960904500
f2190_52,28,,180,train,22047360,2205468,682.3033447265625,0,126976,2112482400
f2203_77,28,,162,train,22343148,2237868,724.527587890625,0,126976,1848422100
f1485_22,29,,344,train,22021776,2202984,632.1246337890625,1,126976,3960904500
f3600_46,29,,178,train,21881136,2193024,711.6469116210938,0,126976,2112482400
f1425_23,29,,372,train,21820044,2188248,595.8276977539062,1,126976,4356994950
f1599_48,29,,150,train,22213416,2222760,738.4425048828125,0,126976,1716391950
f1942_21,29,,181,train,21862692,2182284,742.0421752929688,0,126976,2112482400
f1942_21,30,,181,train,22149288,2216424,651.2584228515625,0,126976,2112482400
f1366_49,30,,320,train,22271112,2224188,618.5311889648438,1,126976,3696844200
