f3232_11,1,,173,train,78594048,70734660,2158.2148157516967,0,126976,1980452250
f0079_06,1,,262,train,78594048,70734660,2158.2112133987553,0,126976,3036693450
f2541_99,1,,174,train,78594048,70734660,2158.2141241535237,0,126976,1980452250
f1340_02,1,,276,train,78594048,70734660,2158.2129129167643,1,126976,3168723600
f3217_28,1,,181,train,78594048,70734660,2158.21458581062,0,126976,2112482400
f2312_87,2,,159,train,73499808,65640420,2047.7596464938413,0,114343,1848422100
f1652_11,2,,166,train,73656840,65797452,2047.7533881764177,0,114343,1848422100
f1894_39,2,,155,train,73535820,65676432,2047.7492703264247,0,114343,1716391950
f3665_22,2,,170,train,73665684,65806296,2047.762564940032,0,114343,1980452250
f0655_10,2,,206,train,73629312,65769924,2047.7554235404696,0,114343,2376542700
f0213_49,3,,179,train,69461148,61601760,1930.9596775763478,0,109173,2112482400
f0478_10,3,,349,train,69348204,61488816,1931.024867646466,1,109173,4092934650
f3892_07,3,,180,train,69092688,61233300,1931.0006641915174,0,109173,2112482400
f0496_09,3,,359,train,69242304,61382916,1931.0124399496513,1,109173,4224964800
f0655_10,3,,206,train,69135648,61276260,1930.9720116210326,0,109173,2376542700
f0060_43,4,,304,train,65839572,57980184,1806.8888476898403,1,105247,3564814050
f1357_25,4,,327,train,65735112,57875724,1806.9510009651112,1,105247,3828874350
f0783_27,4,,388,train,65963496,58104108,1806.9656401270997,1,105247,4489025100
f0924_33,4,,246,train,65468076,57608688,1806.850670066008,0,105247,2904663300
f4042_33,4,,167,train,65319864,57460476,1806.8132804598638,0,105247,1980452250
f3785_26,5,,156,train,62159100,54299712,1673.57494220173,0,102276,1848422100
f3345_12,5,,181,train,62210652,54351264,1673.6314719786415,0,102276,2112482400
f0263_31,5,,350,train,62174232,54314844,1673.813987536308,1,102276,4092934650
f0832_40,5,,228,train,62213100,54353712,1673.57329960597,0,102276,2640603000
f1599_48,5,,150,train,62430156,54570768,1673.5536335461434,0,102276,1716391950
f0520_25,6,,328,train,59244420,51385032,1528.930127781432,1,99735,3828874350
f1241_00,6,,387,train,59327856,51468468,1529.171153208701,1,99735,4489025100
f0035_19,6,,417,train,59329992,51470604,1529.141073364105,1,99735,4885115550
f0343_35,6,,366,train,59891268,52031880,1528.9838855259115,1,99735,4224964800
f3276_49,6,,174,train,58760028,50900640,1528.8492839782218,0,99735,1980452250
f0554_17,7,,394,train,56346144,48486756,1369.5088483704262,1,98592,4621055250
f1894_39,7,,155,train,56214816,48355428,1369.0988905228548,0,98592,1716391950
f1813_25,7,,151,train,56455920,48596532,1369.0824410997382,0,98592,1716391950
f2597_88,7,,157,train,56031528,48172140,1369.1784610998786,0,98592,1848422100
f0391_32,7,,283,train,56860620,49001232,1369.2614331176835,1,98592,3300753750
f3269_06,8,,148,train,54311604,46452216,1188.4462288575594,0,97027,1716391950
f0656_11,8,,303,train,54542964,46683576,1188.5731700637177,1,97027,3564814050
f3908_41,8,,178,train,53840280,45980892,1188.527191925526,0,97027,2112482400
f3354_29,8,,182,train,54048732,46189344,1188.559047820644,0,97027,2112482400
f2544_53,8,,167,train,54045420,46186032,1188.501456303027,0,97027,1980452250
f0497_00,9,,289,train,52002912,44143524,976.2129155982651,1,97202,3432783900
f1084_48,9,,285,train,52006020,44146632,976.2518639197716,1,97202,3300753750
f0964_10,9,,218,train,51974364,44114976,976.1378298837591,0,97202,2508572850
f2541_99,9,,174,train,51608340,43748952,976.1623836419521,0,97202,1980452250
f0496_09,9,,359,train,51633876,43774488,976.3087890128779,1,97202,4224964800
f1002_33,10,,194,train,50538528,42679140,710.4940450786426,0,97113,2244512550
f0827_09,10,,385,train,50461788,42602400,710.8774632638213,1,97113,4489025100
f0343_35,10,,366,train,51199788,43340400,710.6818339125375,1,97113,4224964800
f2568_54,10,,150,train,50038644,42179256,710.4840699721307,0,97113,1716391950
f0730_41,10,,369,train,50367648,42508260,710.743900869249,1,97113,4356994950
f3412_27,11,,166,train,48127200,40267812,836.1069920046617,0,99149,1848422100
f1691_07,11,,150,train,48082896,40223508,835.4303381313302,0,99149,1716391950
f1300_41,11,,219,train,48128964,40269576,836.8579797321294,0,99149,2508572850
f2480_61,11,,151,train,48097656,40238268,835.6493627227344,0,99149,1716391950
f2449_96,11,,138,train,48137472,40278084,834.8976126951751,0,99149,1584361800
f1357_25,12,,327,train,45646644,37787256,1025.4003251333995,1,98148,3828874350
f0001_41,12,,414,train,45386172,37526784,1032.3500793724227,1,98148,4885115550
f2352_97,12,,162,train,45470580,37611192,1016.990981339961,0,98148,1848422100
f0656_11,12,,303,train,45802272,37942884,1019.1364268099538,1,98148,3564814050
f0326_35,12,,381,train,45599292,37739904,1033.646761934186,1,98148,4489025100
f1603_40,13,,143,train,43436880,35577492,1044.8769468458986,0,94949,1584361800
f3217_28,13,,181,train,43439652,35580264,1045.3531447476787,0,94949,2112482400
f3453_15,13,,180,train,43450284,35590896,1045.0280946751845,0,94949,2112482400
f0832_40,13,,228,train,43470732,35611344,1046.7386515261308,0,94949,2640603000
f2092_41,13,,171,train,43479396,35620008,1045.8464971355083,0,94949,1980452250
f3430_38,14,,183,train,40826580,32967192,1065.770859957487,0,91856,2112482400
f0079_06,14,,262,train,40997976,33138588,1071.091454778484,0,91856,3036693450
f3494_34,14,,180,train,40816680,32957292,1068.3672915059674,0,91856,2112482400
f2218_51,14,,147,train,40901376,33041988,1063.0278754791966,0,91856,1716391950
f2122_65,14,,183,train,40813236,32953848,1066.6045797609254,0,91856,2112482400
f0266_14,15,,376,train,38793132,30933744,1090.0169602156134,1,87891,4356994950
f3892_07,15,,180,train,38772396,30913008,1062.2340497368198,0,87891,2112482400
f2173_74,15,,168,train,38796780,30937392,1063.931815600082,0,87891,1980452250
f4067_23,15,,182,train,38784456,30925068,1062.0186815100808,0,87891,2112482400
f2312_87,15,,159,train,38761584,30902196,1060.2861871486757,0,87891,1848422100
f0497_00,16,,289,train,36946152,29086764,1114.7737030162896,1,83437,3432783900
f0399_44,16,,393,train,36923304,29063916,1132.2570123535309,1,83437,4621055250
f2190_52,16,,180,train,36871440,29012052,1109.6298315299907,0,83437,2112482400
f2280_57,16,,167,train,36912024,29052636,1101.264966371881,0,83437,1980452250
f0656_11,16,,303,train,36947772,29088384,1107.4732305110433,1,83437,3564814050
f3508_31,17,,182,train,35417136,27557748,1151.3386766005488,0,79205,2112482400
f4003_07,17,,160,train,35448960,27589572,1146.1105071658862,0,79205,1848422100
f0001_41,17,,414,train,35406276,27546888,1179.80019276078,1,79205,4885115550
f1084_48,17,,285,train,35523036,27663648,1167.7645686413812,1,79205,3300753750
f3276_49,17,,174,train,35403636,27544248,1148.0855609447676,0,79205,1980452250
f2597_88,18,,157,train,34345512,26486124,1183.671526710267,0,75503,1848422100
f1227_38,18,,254,train,34494768,26635380,1196.5261045626507,0,75503,2904663300
f1652_11,18,,166,train,34438752,26579364,1177.9824724895198,0,75503,1848422100
f0965_28,18,,318,train,34496820,26637432,1197.3177405208853,1,75503,3696844200
f3596_19,18,,171,train,34425444,26566056,1181.7099974860691,0,75503,1980452250
f1240_01,19,,310,train,33728856,25869468,1204.4403676599022,1,73078,3564814050
f2092_41,19,,171,train,33707172,25847784,1194.5519600320115,0,73078,1980452250
f2352_97,19,,162,train,33699744,25840356,1188.4090656139763,0,73078,1848422100
f0491_35,19,,312,train,33682296,25822908,1195.2021026993036,1,73078,3696844200
f0778_20,19,,360,train,33654528,25795140,1207.0829496974122,1,73078,4224964800
f3216_33,20,,171,train,33256140,25396752,1218.6044277074263,0,72880,1980452250
f0576_01,20,,216,train,33239388,25380000,1176.0091576114007,0,72880,2508572850
